treat,control,nexp1,nexp2,age,education,Black,Hispanic,married,nodegree,earnings_1975,earnings_1978
0,0,1,0,50,12,0,0,1,0,26450.1,30077.42
0,0,1,0,29,17,0,0,0,0,26614.68,28503.73
0,0,1,0,29,15,0,0,1,0,26646.03,19693.55
0,0,1,0,27,12,0,0,1,0,26646.03,29540.32
0,0,1,0,31,12,0,1,1,0,26841.96,6982.258
0,0,1,0,31,12,0,1,1,0,26841.96,6982.258
0,0,1,0,29,12,0,0,1,0,26841.96,20588.71
0,0,1,0,27,16,0,0,1,0,26841.96,22200
0,0,1,0,26,17,1,0,0,0,26841.96,25243.55
0,0,1,0,42,17,0,0,1,0,26841.96,31330.64
0,0,1,0,24,12,1,0,1,0,26841.96,31688.71
0,0,1,0,48,12,1,0,1,0,26908.57,22558.06
0,0,1,0,25,13,0,0,1,0,26996.74,28197.58
0,0,1,0,21,12,1,0,1,0,27037.88,16560.48
0,0,1,0,48,12,0,0,1,0,27037.88,25064.52
0,0,1,0,50,12,0,0,1,0,27037.88,26854.84
0,0,1,0,28,17,0,0,1,0,27037.88,27750
0,0,1,0,29,17,0,0,0,0,27037.88,29182.26
0,0,1,0,33,17,0,0,1,0,27037.88,31867.74
0,0,1,0,52,12,0,0,1,0,27220.09,24706.45
0,0,1,0,22,12,0,0,1,0,27233.81,14322.58
0,0,1,0,43,12,0,0,1,0,27233.81,25064.52
0,0,1,0,34,13,0,0,1,0,27233.81,25064.52
0,0,1,0,46,12,0,0,1,0,27233.81,28645.16
0,0,1,0,31,17,0,0,1,0,27429.73,0
0,0,1,0,28,13,0,0,1,0,27429.73,20588.71
0,0,1,0,44,12,1,0,1,0,27429.73,21483.87
0,0,1,0,25,12,0,0,1,0,27429.73,21483.87
0,0,1,0,29,14,0,0,1,0,27429.73,22099.74
0,0,1,0,24,16,0,0,0,0,27429.73,22200
0,0,1,0,31,12,0,0,1,0,27429.73,22379.03
0,0,1,0,40,12,1,0,1,0,27429.73,23274.19
0,0,1,0,30,17,0,0,1,0,27429.73,25064.52
0,0,1,0,26,16,1,0,1,0,27429.73,25064.52
0,0,1,0,32,12,0,0,1,0,27429.73,25064.52
0,0,1,0,26,15,0,0,1,0,27429.73,25064.52
0,0,1,0,28,16,0,0,1,0,27429.73,25064.52
0,0,1,0,54,13,0,0,1,0,27429.73,25422.58
0,0,1,0,30,14,0,0,1,0,27429.73,25780.64
0,0,1,0,33,14,0,0,1,0,27429.73,25959.68
0,0,1,0,33,12,0,0,1,0,27429.73,25959.68
0,0,1,0,26,12,0,0,1,0,27429.73,26496.77
0,0,1,0,44,13,0,0,1,0,27429.73,26774.27
0,0,1,0,49,12,0,0,1,0,27429.73,26854.84
0,0,1,0,55,17,1,0,1,0,27429.73,26854.84
0,0,1,0,28,12,0,0,1,0,27429.73,26854.84
0,0,1,0,45,12,0,0,1,0,27429.73,26854.84
0,0,1,0,30,14,1,0,1,0,27429.73,26892.44
0,0,1,0,40,12,0,0,1,0,27429.73,27008.81
0,0,1,0,27,17,0,0,1,0,27429.73,27750
0,0,1,0,51,16,0,0,1,0,27429.73,28645.16
0,0,1,0,51,16,0,0,1,0,27429.73,28645.16
0,0,1,0,43,12,0,0,1,0,27429.73,28645.16
0,0,1,0,37,12,0,0,1,0,27429.73,28645.16
0,0,1,0,37,12,0,0,1,0,27429.73,28645.16
0,0,1,0,38,14,0,0,1,0,27429.73,29046.19
0,0,1,0,36,16,0,0,0,0,27429.73,30256.45
0,0,1,0,27,13,1,0,1,0,27429.73,30435.48
0,0,1,0,21,12,0,0,1,0,27429.73,30435.48
0,0,1,0,25,14,0,0,0,0,27429.73,32225.81
0,0,1,0,33,13,0,0,1,0,27429.73,41177.42
0,0,1,0,38,14,0,0,1,0,27429.73,68032.26
0,0,1,0,32,16,0,0,1,0,27625.66,29540.32
0,0,1,0,27,12,0,0,0,0,27821.59,27212.9
0,0,1,0,24,17,0,0,0,0,27821.59,27570.97
0,0,1,0,43,12,0,0,1,0,27821.59,28645.16
0,0,1,0,26,17,0,0,1,0,27843.14,28645.16
0,0,1,0,33,12,0,0,1,0,28017.52,25422.58
0,0,1,0,34,14,0,0,1,0,28017.52,26854.84
0,0,1,0,28,12,0,0,1,0,28017.52,29540.32
0,0,1,0,41,12,0,0,1,0,28017.52,30435.48
0,0,1,0,25,12,0,0,1,0,28017.52,31062.1
0,0,1,0,28,17,0,0,1,0,28017.52,31151.61
0,0,1,0,26,13,1,0,1,0,28105.68,37596.77
0,0,1,0,28,17,0,0,1,0,28213.44,25422.58
0,0,1,0,53,12,0,0,1,0,28213.44,26854.84
0,0,1,0,55,12,0,0,1,0,28213.44,33206.9
0,0,1,0,29,14,0,0,1,0,28409.37,21125.81
0,0,1,0,39,14,0,0,1,0,28409.37,28645.16
0,0,1,0,31,16,0,0,1,0,28409.37,28915.5
0,0,1,0,25,16,0,0,1,0,28409.37,29540.32
0,0,1,0,25,14,0,0,1,0,28409.37,30435.48
0,0,1,0,29,16,0,0,1,0,28409.37,32225.81
0,0,1,0,29,16,1,0,1,0,28409.37,32225.81
0,0,1,0,27,14,0,0,1,0,28409.37,32225.81
0,0,1,0,34,16,0,0,1,0,28409.37,32583.87
0,0,1,0,45,12,0,0,1,0,28589.62,28263.82
0,0,1,0,28,12,0,0,1,0,28605.29,20588.71
0,0,1,0,43,16,0,0,1,0,28801.22,27929.03
0,0,1,0,54,12,0,0,1,0,28889.39,35806.45
0,0,1,0,29,16,0,0,1,0,28899.19,29540.32
0,0,1,0,55,12,0,0,1,0,29100.99,26409.05
0,0,1,0,55,12,0,0,1,0,29100.99,26409.05
0,0,1,0,29,12,1,0,0,0,29193.07,15396.77
0,0,1,0,50,12,1,0,1,0,29193.07,17903.23
0,0,1,0,24,12,0,0,1,0,29193.07,21304.84
0,0,1,0,26,12,0,0,1,0,29330.22,28287.1
0,0,1,0,41,13,0,0,0,0,29389,0
0,0,1,0,47,17,0,0,1,0,29389,20230.64
0,0,1,0,28,17,0,0,1,0,29389,21483.87
0,0,1,0,42,12,0,0,1,0,29389,22379.03
0,0,1,0,37,12,1,0,1,0,29389,22379.03
0,0,1,0,37,12,1,0,1,0,29389,22379.03
0,0,1,0,48,16,0,0,1,0,29389,23274.19
0,0,1,0,21,12,0,0,1,0,29389,24169.36
0,0,1,0,46,12,0,0,1,0,29389,24214.11
0,0,1,0,29,12,0,0,1,0,29389,25959.68
0,0,1,0,38,12,0,0,1,0,29389,26496.77
0,0,1,0,28,12,0,0,1,0,29389,26854.84
0,0,1,0,38,12,0,0,1,0,29389,26854.84
0,0,1,0,53,12,0,0,1,0,29389,26854.84
0,0,1,0,46,12,0,0,1,0,29389,27033.87
0,0,1,0,46,12,0,0,1,0,29389,27033.87
0,0,1,0,33,16,0,0,1,0,29389,27750
0,0,1,0,34,12,0,0,1,0,29389,27912.92
0,0,1,0,35,17,0,0,1,0,29389,28645.16
0,0,1,0,53,12,0,0,1,0,29389,28645.16
0,0,1,0,26,12,0,0,1,0,29389,28645.16
0,0,1,0,26,16,0,0,1,0,29389,28645.16
0,0,1,0,50,13,0,0,1,0,29389,29540.32
0,0,1,0,46,12,1,0,1,0,29389,30435.48
0,0,1,0,43,14,0,0,0,0,29389,30435.48
0,0,1,0,26,14,0,0,0,0,29389,30435.48
0,0,1,0,33,17,0,0,1,0,29389,30435.48
0,0,1,0,33,17,0,0,1,0,29389,30435.48
0,0,1,0,42,12,0,0,1,0,29389,30437.27
0,0,1,0,34,12,0,0,1,0,29389,30793.55
0,0,1,0,34,12,0,0,1,0,29389,30793.55
0,0,1,0,34,17,0,0,1,0,29389,31330.64
0,0,1,0,37,17,0,0,1,0,29389,31330.64
0,0,1,0,34,17,0,0,1,0,29389,32225.81
0,0,1,0,37,12,1,0,1,0,29389,32225.81
0,0,1,0,26,17,0,0,1,0,29389,32225.81
0,0,1,0,36,17,0,0,1,0,29389,34911.29
0,0,1,0,28,14,0,0,0,0,29389,35448.39
0,0,1,0,31,12,0,0,1,0,29389,35806.45
0,0,1,0,25,14,0,0,1,0,29389,35806.45
0,0,1,0,31,14,0,0,1,0,29389,35806.45
0,0,1,0,28,12,0,0,1,0,29389,41177.42
0,0,1,0,34,12,0,0,1,0,29389,42967.74
0,0,1,0,47,14,1,0,1,0,29390.96,27750
0,0,1,0,35,12,0,0,1,0,29422.31,28645.16
0,0,1,0,35,15,1,0,1,0,29477.17,34098.48
0,0,1,0,35,15,1,0,1,0,29477.17,34098.48
0,0,1,0,31,12,0,0,1,0,29584.93,26854.84
0,0,1,0,24,12,0,0,1,0,29780.86,30883.06
0,0,1,0,28,12,0,0,1,0,29976.78,0
0,0,1,0,27,16,0,0,1,0,29976.78,30793.55
0,0,1,0,47,12,0,0,1,0,30074.74,33312.53
0,0,1,0,47,12,0,0,1,0,30074.74,33312.53
0,0,1,0,37,14,0,1,1,0,30108.05,26854.84
0,0,1,0,22,14,0,0,1,0,30368.63,20588.71
0,0,1,0,47,12,0,0,1,0,30368.63,23274.19
0,0,1,0,32,14,0,0,1,0,30368.63,24169.36
0,0,1,0,29,15,0,0,0,0,30368.63,28645.16
0,0,1,0,27,16,0,0,0,0,30368.63,31330.64
0,0,1,0,37,14,0,0,1,0,30368.63,44758.07
0,0,1,0,37,14,0,0,1,0,30368.63,44758.07
0,0,1,0,43,12,0,0,1,0,30564.56,23811.29
0,0,1,0,43,12,0,0,1,0,30564.56,23811.29
0,0,1,0,34,12,0,0,1,0,30564.56,24885.48
0,0,1,0,30,12,0,0,1,0,30564.56,26854.84
0,0,1,0,39,16,0,0,0,0,30564.56,28645.16
0,0,1,0,35,16,0,0,1,0,30564.56,29540.32
0,0,1,0,28,12,0,0,1,0,30564.56,32941.93
0,0,1,0,32,12,0,0,1,0,30564.56,35806.45
0,0,1,0,26,12,0,0,1,0,30564.56,39387.1
0,0,1,0,30,12,1,0,1,0,30758.53,35448.39
0,0,1,0,27,12,0,0,1,0,30760.49,25064.52
0,0,1,0,27,16,0,0,1,0,30760.49,26317.74
0,0,1,0,28,12,0,0,1,0,30760.49,28824.19
0,0,1,0,39,12,0,0,1,0,30760.49,32583.87
0,0,1,0,28,15,1,0,1,0,30768.33,33486.2
0,0,1,0,48,12,0,0,1,0,30860.41,29269.98
0,0,1,0,48,14,0,0,1,0,30895.68,34732.26
0,0,1,0,37,17,0,0,1,0,30956.41,30435.48
0,0,1,0,49,17,0,0,1,0,30956.41,31867.74
0,0,1,0,25,15,0,0,1,0,30956.41,41177.42
0,0,1,0,27,15,0,0,1,0,31152.34,34016.13
0,0,1,0,51,17,0,1,1,0,31348.27,0
0,0,1,0,24,15,0,0,1,0,31348.27,26854.84
0,0,1,0,31,17,0,0,1,0,31348.27,26854.84
0,0,1,0,45,12,0,0,1,0,31348.27,27391.94
0,0,1,0,45,12,0,0,1,0,31348.27,27391.94
0,0,1,0,39,14,0,0,1,0,31348.27,27750
0,0,1,0,39,14,0,0,1,0,31348.27,27750
0,0,1,0,25,17,0,0,1,0,31348.27,28249.5
0,0,1,0,53,17,0,0,1,0,31348.27,28645.16
0,0,1,0,26,16,0,0,1,0,31348.27,28645.16
0,0,1,0,31,12,0,0,1,0,31348.27,28645.16
0,0,1,0,32,17,0,0,1,0,31348.27,28645.16
0,0,1,0,48,17,0,0,1,0,31348.27,29540.32
0,0,1,0,47,17,0,0,0,0,31348.27,29540.32
0,0,1,0,44,16,0,0,1,0,31348.27,30435.48
0,0,1,0,41,16,0,0,1,0,31348.27,30435.48
0,0,1,0,44,16,0,0,1,0,31348.27,30435.48
0,0,1,0,52,17,0,0,1,0,31348.27,31293.05
0,0,1,0,40,12,0,0,1,0,31348.27,31330.64
0,0,1,0,52,12,0,0,0,0,31348.27,32225.81
0,0,1,0,53,16,0,0,1,0,31348.27,32225.81
0,0,1,0,42,16,0,0,1,0,31348.27,32225.81
0,0,1,0,39,14,0,0,1,0,31348.27,32569.55
0,0,1,0,42,17,0,0,1,0,31348.27,32762.9
0,0,1,0,31,14,0,0,1,0,31348.27,34016.13
0,0,1,0,47,14,0,0,1,0,31348.27,34016.13
0,0,1,0,51,16,0,0,1,0,31348.27,35448.39
0,0,1,0,44,13,0,0,1,0,31348.27,35806.45
0,0,1,0,35,14,0,0,1,0,31348.27,36630
0,0,1,0,44,16,1,0,1,0,31644.12,30621.68
0,0,1,0,46,12,0,0,1,0,31740.12,25780.64
0,0,1,0,32,14,0,0,1,0,31818.49,31330.64
0,0,1,0,29,16,0,0,1,0,31936.05,26640
0,0,1,0,38,17,0,0,0,0,31936.05,33300
0,0,1,0,26,14,0,0,1,0,32131.98,29898.39
0,0,1,0,43,16,0,0,1,0,32131.98,31330.64
0,0,1,0,45,16,0,0,0,0,32131.98,31330.64
0,0,1,0,34,17,0,0,0,0,32131.98,44758.07
0,0,1,0,49,14,0,0,1,0,32327.9,14322.58
0,0,1,0,27,17,0,0,1,0,32327.9,25064.52
0,0,1,0,26,16,0,0,1,0,32327.9,27750
0,0,1,0,41,16,0,0,1,0,32327.9,31330.64
0,0,1,0,43,14,0,0,1,0,32327.9,31420.16
0,0,1,0,28,13,0,0,1,0,32327.9,31688.71
0,0,1,0,28,12,1,0,1,0,32327.9,32225.81
0,0,1,0,27,16,0,0,1,0,32327.9,32225.81
0,0,1,0,32,12,0,0,1,0,32327.9,32225.81
0,0,1,0,31,12,0,0,1,0,32327.9,32225.81
0,0,1,0,38,17,0,0,0,0,32327.9,32225.81
0,0,1,0,43,12,0,0,0,0,32327.9,33479.03
0,0,1,0,34,17,0,0,1,0,32327.9,34016.13
0,0,1,0,22,14,0,0,1,0,32327.9,41177.42
0,0,1,0,50,14,0,0,1,0,32602.2,27889.64
0,0,1,0,44,14,0,0,1,0,32719.76,29540.32
0,0,1,0,53,12,0,0,1,0,32868.66,31509.68
0,0,1,0,47,12,0,0,1,0,32915.68,27750
0,0,1,0,47,12,0,0,1,0,32915.68,27750
0,0,1,0,41,16,1,0,1,0,33307.54,23274.19
0,0,1,0,41,16,1,0,1,0,33307.54,23274.19
0,0,1,0,41,16,1,0,1,0,33307.54,23274.19
0,0,1,0,48,16,0,0,1,0,33307.54,26058.14
0,0,1,0,48,16,0,0,1,0,33307.54,26058.14
0,0,1,0,36,13,0,0,1,0,33307.54,28645.16
0,0,1,0,49,12,0,0,1,0,33307.54,28645.16
0,0,1,0,33,17,1,0,1,0,33307.54,29540.32
0,0,1,0,49,14,0,0,1,0,33307.54,30435.48
0,0,1,0,36,12,0,0,1,0,33307.54,30435.48
0,0,1,0,50,17,0,0,1,0,33307.54,30435.48
0,0,1,0,36,12,0,0,1,0,33307.54,30435.48
0,0,1,0,27,16,0,0,1,0,33307.54,30435.48
0,0,1,0,52,16,0,0,1,0,33307.54,30793.55
0,0,1,0,38,12,0,0,1,0,33307.54,31330.64
0,0,1,0,25,14,0,0,1,0,33307.54,31330.64
0,0,1,0,33,17,0,0,1,0,33307.54,31867.74
0,0,1,0,30,12,0,0,1,0,33307.54,32046.77
0,0,1,0,53,12,0,0,1,0,33307.54,32225.81
0,0,1,0,34,12,0,0,1,0,33307.54,32583.87
0,0,1,0,36,12,0,0,1,0,33307.54,33120.97
0,0,1,0,42,13,0,0,1,0,33307.54,33120.97
0,0,1,0,34,12,0,0,1,0,33307.54,34016.13
0,0,1,0,29,17,0,0,1,0,33307.54,34016.13
0,0,1,0,52,12,0,0,1,0,33307.54,34171.89
0,0,1,0,42,14,0,0,1,0,33307.54,37596.77
0,0,1,0,53,15,0,0,1,0,33307.54,37596.77
0,0,1,0,32,13,1,0,1,0,33307.54,37596.77
0,0,1,0,39,12,0,0,1,0,33307.54,39387.1
0,0,1,0,28,16,0,0,1,0,33307.54,39387.1
0,0,1,0,28,12,1,0,1,0,33503.46,26854.84
0,0,1,0,26,14,0,0,1,0,33503.46,36032.03
0,0,1,0,25,14,1,0,1,0,33699.39,17724.19
0,0,1,0,52,12,0,0,1,0,33895.32,47622.58
0,0,1,0,35,16,0,0,1,0,34091.24,26854.84
0,0,1,0,44,12,0,0,1,0,34091.24,32046.77
0,0,1,0,33,15,0,0,1,0,34091.24,34016.13
0,0,1,0,29,12,0,1,1,0,34287.17,26541.53
0,0,1,0,53,16,0,0,1,0,34287.17,28645.16
0,0,1,0,26,16,0,0,1,0,34287.17,32225.81
0,0,1,0,37,17,0,0,1,0,34287.17,35806.45
0,0,1,0,45,12,0,0,1,0,34287.17,35806.45
0,0,1,0,27,17,0,0,1,0,34287.17,37596.77
0,0,1,0,38,12,1,0,1,0,34483.1,23632.26
0,0,1,0,34,13,0,0,1,0,34483.1,31509.68
0,0,1,0,34,12,0,0,1,0,34731.92,30435.48
0,0,1,0,32,14,0,0,1,0,34874.95,35788.55
0,0,1,0,32,12,0,0,0,0,35070.88,32225.81
0,0,1,0,29,14,0,0,1,0,35266.8,16112.9
0,0,1,0,38,12,1,0,1,0,35266.8,25064.52
0,0,1,0,25,14,1,0,1,0,35266.8,25601.61
0,0,1,0,35,12,0,0,1,0,35266.8,26854.84
0,0,1,0,35,12,0,0,1,0,35266.8,26854.84
0,0,1,0,31,17,0,0,1,0,35266.8,31806.87
0,0,1,0,49,12,0,0,1,0,35266.8,32225.81
0,0,1,0,55,12,0,0,1,0,35266.8,32225.81
0,0,1,0,32,12,0,0,1,0,35266.8,32225.81
0,0,1,0,46,14,0,0,1,0,35266.8,33120.97
0,0,1,0,28,15,0,0,1,0,35266.8,34016.13
0,0,1,0,34,16,0,0,1,0,35266.8,34016.13
0,0,1,0,35,16,0,0,1,0,35266.8,34016.13
0,0,1,0,34,12,0,0,1,0,35266.8,35806.45
0,0,1,0,40,16,0,0,1,0,35266.8,35806.45
0,0,1,0,40,16,0,0,1,0,35266.8,35806.45
0,0,1,0,29,14,0,0,1,0,35266.8,37596.77
0,0,1,0,45,12,0,0,1,0,35266.8,38366.61
0,0,1,0,34,16,0,0,1,0,35266.8,39387.1
0,0,1,0,47,12,0,0,1,0,35266.8,40103.23
0,0,1,0,31,16,0,0,1,0,35266.8,41177.42
0,0,1,0,53,12,1,0,1,0,35266.8,42967.74
0,0,1,0,51,12,0,0,1,0,35266.8,44758.07
0,0,1,0,40,16,0,0,1,0,35266.8,44758.07
0,0,1,0,27,12,0,0,1,0,35266.8,53888.71
0,0,1,0,33,16,0,1,1,0,35266.8,85935.48
0,0,1,0,41,16,0,0,1,0,35582.24,34016.13
0,0,1,0,41,16,0,0,1,0,35582.24,34016.13
0,0,1,0,33,12,0,0,1,0,35658.66,34016.13
0,0,1,0,53,13,0,0,1,0,35658.66,35806.45
0,0,1,0,45,12,0,0,1,0,35756.62,31509.68
0,0,1,0,50,17,0,0,1,0,36050.51,37596.77
0,0,1,0,37,14,0,0,1,0,36197.45,29361.29
0,0,1,0,27,16,0,0,1,0,36246.44,0
0,0,1,0,27,16,0,0,1,0,36246.44,28192.21
0,0,1,0,48,12,0,0,1,0,36246.44,31330.64
0,0,1,0,47,12,0,0,1,0,36246.44,31796.13
0,0,1,0,47,17,0,0,1,0,36246.44,34016.13
0,0,1,0,33,15,0,0,1,0,36246.44,34213.07
0,0,1,0,32,17,0,0,1,0,36640.25,34016.13
0,0,1,0,34,14,0,0,1,0,36834.21,0
0,0,1,0,43,17,0,0,1,0,37226.07,16650
0,0,1,0,31,14,0,0,1,0,37226.07,17903.23
0,0,1,0,26,12,0,0,1,0,37226.07,25959.68
0,0,1,0,29,14,0,0,0,0,37226.07,27284.52
0,0,1,0,44,17,0,0,1,0,37226.07,32075.42
0,0,1,0,36,17,0,1,1,0,37226.07,33300
0,0,1,0,26,17,0,0,1,0,37226.07,34016.13
0,0,1,0,28,16,0,0,1,0,37226.07,34016.13
0,0,1,0,35,17,0,0,1,0,37226.07,35806.45
0,0,1,0,52,12,0,0,1,0,37226.07,35831.52
0,0,1,0,36,13,0,0,0,0,37226.07,36150.2
0,0,1,0,28,17,0,0,1,0,37226.07,37507.26
0,0,1,0,44,17,0,0,1,0,37226.07,37596.77
0,0,1,0,37,13,0,0,1,0,37226.07,37596.77
0,0,1,0,51,12,0,0,1,0,37226.07,38939.52
0,0,1,0,50,12,0,0,1,0,37226.07,39029.03
0,0,1,0,29,12,0,0,1,0,37226.07,39924.2
0,0,1,0,32,17,0,0,1,0,37226.07,46548.39
0,0,1,0,38,14,0,0,1,0,37226.07,50129.03
0,0,1,0,47,17,0,0,1,0,37343.63,28906.55
0,0,1,0,47,17,0,0,1,0,37343.63,28906.55
0,0,1,0,31,17,0,0,1,0,38009.78,36705.2
0,0,1,0,50,16,0,0,1,0,38205.7,34911.29
0,0,1,0,39,12,0,0,1,0,38205.7,39387.1
0,0,1,0,27,13,0,0,1,0,38401.63,34016.13
0,0,1,0,46,16,0,0,1,0,38597.55,37596.77
0,0,1,0,46,16,0,0,1,0,38597.55,37596.77
0,0,1,0,33,16,0,0,1,0,38597.55,41177.42
0,0,1,0,25,16,0,0,0,0,39185.34,0
0,0,1,0,36,12,0,0,1,0,39185.34,15217.74
0,0,1,0,39,12,0,0,1,0,39185.34,24169.36
0,0,1,0,35,17,0,0,1,0,39185.34,30435.48
0,0,1,0,35,17,0,0,1,0,39185.34,30435.48
0,0,1,0,46,17,0,0,1,0,39185.34,31330.64
0,0,1,0,31,17,0,0,1,0,39185.34,33120.97
0,0,1,0,52,15,0,0,1,0,39185.34,35806.45
0,0,1,0,50,16,0,0,0,0,39185.34,35806.45
0,0,1,0,49,12,0,0,1,0,39185.34,35806.45
0,0,1,0,53,16,0,0,1,0,39185.34,35806.45
0,0,1,0,44,14,0,0,1,0,39185.34,35806.45
0,0,1,0,46,16,0,0,1,0,39185.34,35806.45
0,0,1,0,42,14,0,0,1,0,39185.34,36701.61
0,0,1,0,43,12,0,0,1,0,39185.34,36701.61
0,0,1,0,28,12,1,0,1,0,39185.34,36776.8
0,0,1,0,54,15,0,0,1,0,39185.34,37471.45
0,0,1,0,42,16,0,0,1,0,39185.34,37596.77
0,0,1,0,34,16,0,0,1,0,39185.34,37596.77
0,0,1,0,29,13,1,0,1,0,39185.34,37596.77
0,0,1,0,47,16,0,0,1,0,39185.34,39387.1
0,0,1,0,33,16,0,0,1,0,39185.34,39387.1
0,0,1,0,40,17,0,1,1,0,39185.34,41177.42
0,0,1,0,40,17,0,1,1,0,39185.34,41177.42
0,0,1,0,45,14,0,0,1,0,39185.34,42538.07
0,0,1,0,31,16,0,0,1,0,39185.34,42967.74
0,0,1,0,32,12,0,0,1,0,39185.34,42967.74
0,0,1,0,27,17,0,0,1,0,39185.34,44758.07
0,0,1,0,44,17,0,0,1,0,39185.34,44758.07
0,0,1,0,38,17,0,0,1,0,39185.34,48338.71
0,0,1,0,27,17,0,0,0,0,40164.97,41177.42
0,0,1,0,38,12,1,0,1,0,40570.54,10741.93
0,0,1,0,39,17,0,0,1,0,40752.75,0
0,0,1,0,46,14,0,0,1,0,41144.6,30256.45
0,0,1,0,25,17,0,0,1,0,41144.6,35806.45
0,0,1,0,52,12,0,0,1,0,41144.6,37596.77
0,0,1,0,35,15,0,0,1,0,41144.6,39387.1
0,0,1,0,53,12,0,0,1,0,41144.6,42967.74
0,0,1,0,33,16,0,0,1,0,41144.6,42967.74
0,0,1,0,30,16,0,0,1,0,41144.6,42967.74
0,0,1,0,51,16,0,0,1,0,41144.6,44758.07
0,0,1,0,36,12,1,0,1,0,41732.38,37596.77
0,0,1,0,33,13,0,0,1,0,41732.38,47264.52
0,0,1,0,50,17,0,0,1,0,42124.23,0
0,0,1,0,47,16,0,0,1,0,42124.23,41177.42
0,0,1,0,36,14,0,0,1,0,42124.23,42072.58
0,0,1,0,48,12,0,0,1,0,42124.23,42967.74
0,0,1,0,48,12,0,0,1,0,42124.23,42967.74
0,0,1,0,48,17,0,0,1,0,42294.69,41177.42
0,0,1,0,37,17,0,0,1,0,42712.02,43862.9
0,0,1,0,50,17,0,0,1,0,42907.94,44758.07
0,0,1,0,34,16,0,0,1,0,43103.87,21304.84
0,0,1,0,30,12,1,0,1,0,43103.87,21483.87
0,0,1,0,28,16,0,0,1,0,43103.87,32225.81
0,0,1,0,37,12,0,0,0,0,43103.87,32225.81
0,0,1,0,46,12,0,0,1,0,43103.87,35806.45
0,0,1,0,32,12,0,1,1,0,43103.87,37596.77
0,0,1,0,29,12,0,0,0,0,43103.87,37596.77
0,0,1,0,40,16,0,0,1,0,43103.87,39387.1
0,0,1,0,44,15,0,0,1,0,43103.87,39387.1
0,0,1,0,38,12,0,0,1,0,43103.87,41177.42
0,0,1,0,51,12,0,0,1,0,43103.87,41356.45
0,0,1,0,33,17,0,0,1,0,43103.87,43236.29
0,0,1,0,31,16,0,0,0,0,43103.87,44364.2
0,0,1,0,43,17,0,0,1,0,43103.87,44758.07
0,0,1,0,45,16,0,0,1,0,43103.87,48338.71
0,0,1,0,33,17,0,0,1,0,43566.26,42967.74
0,0,1,0,25,12,0,0,1,0,43691.65,30435.48
0,0,1,0,51,12,0,0,1,0,44083.5,41177.42
0,0,1,0,41,17,0,0,1,0,44083.5,43862.9
0,0,1,0,42,12,0,0,1,0,44475.36,47232.29
0,0,1,0,37,13,0,0,1,0,45063.14,35806.45
0,0,1,0,29,17,0,0,1,0,45063.14,35806.45
0,0,1,0,37,15,0,1,1,0,45063.14,39387.1
0,0,1,0,46,16,0,0,1,0,45063.14,46011.29
0,0,1,0,40,12,0,0,1,0,45063.14,48338.71
0,0,1,0,46,17,0,0,1,0,45063.14,57290.32
0,0,1,0,47,12,0,0,1,0,45063.14,62661.29
0,0,1,0,34,13,0,0,1,0,45846.84,42072.58
0,0,1,0,52,17,0,0,1,0,46042.77,59080.64
0,0,1,0,52,17,0,0,1,0,46042.77,59080.64
0,0,1,0,50,12,0,0,1,0,47022.4,44758.07
0,0,1,0,49,17,0,0,1,0,47022.4,46548.39
0,0,1,0,49,17,0,0,1,0,47022.4,48338.71
0,0,1,0,49,17,0,0,1,0,47022.4,48338.71
0,0,1,0,53,12,0,0,1,0,47649.37,47894.71
0,0,1,0,33,13,0,0,1,0,48981.67,32225.81
0,0,1,0,54,15,0,0,1,0,48981.67,35806.45
0,0,1,0,54,15,0,0,1,0,48981.67,35806.45
0,0,1,0,44,17,0,0,1,0,48981.67,42967.74
0,0,1,0,37,17,0,0,1,0,48981.67,44758.07
0,0,1,0,55,16,0,0,1,0,48981.67,46548.39
0,0,1,0,55,16,0,0,1,0,48981.67,46548.39
0,0,1,0,37,17,0,0,1,0,48981.67,46548.39
0,0,1,0,44,14,0,0,1,0,48981.67,48338.71
0,0,1,0,41,13,0,0,1,0,48981.67,48338.71
0,0,1,0,39,17,0,0,1,0,48981.67,48338.71
0,0,1,0,48,16,0,0,1,0,48981.67,50129.03
0,0,1,0,39,17,0,0,1,0,48981.67,50129.03
0,0,1,0,45,12,0,0,1,0,48981.67,50487.1
0,0,1,0,26,16,0,0,1,0,48981.67,53709.68
0,0,1,0,34,16,0,0,1,0,48981.67,62661.29
0,0,1,0,47,16,0,0,1,0,48981.67,62741.86
0,0,1,0,55,16,0,0,1,0,48981.67,71612.91
0,0,1,0,37,16,0,0,1,0,49961.3,41177.42
0,0,1,0,43,17,0,0,1,0,49961.3,48338.71
0,0,1,0,43,16,0,0,1,0,49961.3,50129.03
0,0,1,0,33,17,0,0,1,0,50940.94,39387.1
0,0,1,0,29,17,1,0,1,0,50940.94,41177.42
0,0,1,0,36,14,0,0,1,0,50940.94,42967.74
0,0,1,0,37,17,0,0,1,0,50940.94,44758.07
0,0,1,0,44,12,0,0,1,0,50940.94,44758.07
0,0,1,0,42,17,0,0,0,0,50940.94,50129.03
0,0,1,0,47,16,0,0,1,0,50940.94,53709.68
0,0,1,0,38,13,0,0,1,0,50940.94,73403.23
0,0,1,0,28,16,0,0,1,0,51920.57,48875.8
